"","ESC1r1","ESC1r2","ESC1r3","ESC1r4","ESC1ar1","ESC1ar2","ESC1ar3","ESC1ar4","ESC2","EB2a","EB2b","EB4","EB5r1","EB6r1","EB7a","EB7b","EB7d","EB8a","EB8b","EB8d","HEC1r1a","HEC1r1b","HEC1r1c","HEC1r1d","HEC2r1","HEC2r2","HEC2r3","HEC2r4","HEC2r5","HEC2r6","HEC2r7","HEC2r8","HEC2r9","HEC2r10","HEC3r3a","HEC3r3b","HEC3r3c","HEC3r3d","HEC3r3e","HEC3r3f","HEC3r3g","HEC3r3h","HEC4a","HEC4b","HEC5","HEC5a","HEC6","HEC6a","CEP1","CEP2","CEP3","CEP4","CEP5","CEP6","CEP7","CEP8r1","CEP8r2","CEP8r3","CEP8r4"
"2036",1,1,0,0,1,1,0,0,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,2,2,2,2,2,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2037",1,0,0,0,1,0,0,0,1,2,NA,1,2,2,2,NA,2,2,NA,2,3,2,2,1,0,0,1,1,1,1,0,1,0,0,3,1,1,4,1,1,1,1,1,1,5,2,1,2,2,2,1,2,2,2,2,1,0,0,0
"2038",1,1,1,1,1,1,1,0,1,1,1,2,1,1,1,1,1,1,1,1,4,4,4,4,1,1,1,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,1,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,0
"2039",1,0,0,0,0,1,1,1,1,NA,1,2,1,1,1,NA,1,1,NA,2,1,2,4,3,0,0,0,0,0,0,0,0,0,1,4,2,3,1,3,4,1,2,1,1,1,1,7,1,2,2,1,2,1,1,1,1,0,1,0
"2040",1,1,1,0,1,1,0,0,1,1,2,1,2,1,2,2,2,2,2,2,4,4,4,1,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,2,1,2,2,6,2,1,2,2,2,1,2,2,1,0,0,0
"2041",1,1,0,0,1,1,0,0,2,1,1,1,1,1,2,2,NA,2,2,NA,2,3,2,2,0,0,1,0,0,0,0,0,0,0,3,1,2,2,1,2,2,1,2,2,5,1,7,2,1,1,1,1,1,2,2,1,0,0,0
"2042",1,1,0,0,1,1,0,0,1,1,1,2,2,1,1,1,1,1,1,2,3,2,4,2,1,0,0,0,0,1,0,0,0,0,3,2,1,4,2,3,3,2,1,1,2,2,6,2,1,2,1,2,1,1,1,1,1,0,1
"2043",1,1,0,1,1,1,0,1,1,2,2,1,2,2,2,2,1,1,2,2,2,2,3,3,0,1,0,1,0,0,0,1,0,0,2,2,2,3,3,2,2,2,1,1,2,2,6,1,2,1,2,2,2,2,2,1,0,1,0
"2044",0,0,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3,3,3,3,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,1,2,2,2,3,2,2,2,2,2,2,2,2,0,0,1,0
"2045",1,1,0,0,1,1,0,0,1,1,1,2,1,1,1,1,1,1,1,1,1,3,2,3,1,1,1,0,0,0,0,0,0,0,2,3,3,2,3,3,2,3,1,1,3,1,3,1,1,1,1,1,1,1,1,1,1,0,0
"2046",1,0,0,0,1,0,0,0,1,1,NA,2,1,1,1,NA,1,1,NA,1,4,4,4,4,0,0,0,1,0,0,0,0,0,0,4,4,4,4,4,4,4,4,1,1,7,1,7,1,1,1,1,1,1,1,1,0,1,0,0
"2047",1,0,0,0,1,0,0,0,1,2,NA,1,2,2,2,NA,2,1,NA,2,4,4,1,4,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,1,1,5,2,1,1,2,2,2,2,2,2,2,0,1,0,0
"2048",0,0,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3,4,2,1,0,0,0,0,0,0,0,0,0,1,3,2,3,3,3,2,2,4,1,2,1,1,1,1,2,1,1,1,2,2,2,0,0,1,0
"2049",1,0,0,0,1,0,0,0,2,2,NA,1,2,2,2,NA,NA,2,NA,NA,3,3,3,3,0,0,0,0,0,0,0,0,0,1,4,1,4,1,4,4,4,4,1,1,6,1,6,2,2,2,2,2,2,2,2,0,0,1,0
"2050",1,1,1,0,1,1,1,0,1,1,1,2,1,1,1,1,1,1,1,1,4,4,4,4,1,1,1,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,1,1,1,2,1,2,2,2,2,2,2,2,2,1,1,1,0
"2051",1,0,0,0,0,1,0,0,1,NA,1,2,1,1,1,NA,1,1,NA,1,2,1,3,4,0,0,1,0,0,0,0,0,0,0,1,3,4,2,1,2,4,2,1,1,2,1,2,1,1,2,1,2,1,1,1,0,1,0,0
"2052",1,0,0,0,0,1,0,0,2,NA,2,1,2,2,2,NA,NA,2,NA,NA,2,2,3,3,1,0,0,0,0,0,0,0,0,0,2,2,3,2,1,3,1,3,2,2,1,2,1,2,2,2,2,2,2,2,2,0,0,1,0
"2053",0,1,0,0,0,1,0,0,1,NA,1,2,NA,NA,NA,2,2,NA,2,2,3,3,3,3,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,1,1,2,2,6,2,1,2,2,2,1,2,2,1,0,0,0
"2054",1,1,0,0,1,1,0,0,1,1,1,1,2,1,2,2,1,1,2,1,3,2,3,2,0,0,0,0,0,0,0,0,1,0,3,3,3,3,4,3,3,3,1,1,3,2,5,2,2,2,2,2,1,2,2,0,0,0,1
"2055",1,1,0,0,0,1,1,1,1,NA,1,2,2,1,1,1,1,1,1,1,3,4,4,2,0,1,0,0,0,0,1,0,0,0,3,1,4,2,1,2,4,2,1,2,2,1,6,1,1,1,2,1,1,2,1,1,1,0,0
"2056",1,1,0,0,1,1,0,0,2,2,2,1,2,2,2,2,NA,1,2,NA,2,3,3,3,0,0,0,0,0,0,0,0,0,1,3,2,3,2,2,3,3,2,1,1,5,2,3,2,1,1,2,2,2,2,2,0,0,0,1
"2057",0,1,1,0,0,0,1,1,1,NA,NA,2,NA,NA,NA,1,1,NA,1,1,3,2,2,2,0,0,1,0,1,1,0,0,0,0,2,2,3,2,2,2,2,2,1,1,4,1,5,1,1,1,1,1,1,1,1,1,1,0,0
"2058",1,0,0,0,1,0,0,0,1,1,NA,2,1,1,1,NA,2,1,NA,2,3,4,3,4,0,0,1,1,0,1,0,0,0,0,4,3,3,4,4,4,4,3,1,1,4,1,6,2,2,2,2,2,2,2,2,1,0,0,0
"2059",1,1,1,0,1,1,0,0,1,1,1,2,1,1,1,1,1,1,1,1,4,4,4,4,1,1,1,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,1,1,1,2,1,2,2,2,2,2,2,2,2,1,1,1,0
"2060",1,0,0,0,1,0,0,0,2,2,NA,1,1,2,2,NA,NA,1,NA,NA,1,2,1,1,0,0,0,0,0,0,0,0,0,1,2,1,2,1,1,2,1,2,1,2,2,1,4,2,2,2,2,2,2,2,2,0,0,0,1
"2061",1,1,0,0,1,1,0,0,2,2,2,1,2,2,2,2,NA,1,2,NA,3,3,3,3,0,0,0,0,0,0,0,0,0,1,2,3,3,2,3,3,3,3,1,1,2,2,6,1,2,1,2,2,2,2,2,1,0,0,0
"2062",1,1,0,0,1,1,0,0,1,2,1,1,3,2,2,1,2,2,2,2,3,3,2,3,0,0,0,0,0,1,0,1,0,0,3,3,3,3,3,3,3,3,1,1,7,1,1,1,2,2,2,2,2,2,2,0,0,1,0
"2063",1,0,0,0,1,0,0,0,1,2,NA,1,2,2,2,NA,2,2,NA,2,3,3,3,3,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,2,1,1,3,2,6,2,2,2,2,2,2,2,2,1,0,0,0
"2064",1,1,0,0,1,0,0,0,2,1,NA,2,1,4,2,2,NA,2,2,NA,2,2,3,4,0,0,0,0,1,0,0,0,0,0,1,3,3,2,2,4,3,2,2,2,3,1,3,2,2,2,1,1,2,1,2,1,1,0,0
"2065",0,1,0,0,0,0,1,0,1,NA,NA,2,NA,NA,NA,1,1,NA,1,1,1,2,1,1,0,0,0,1,0,0,0,0,0,0,1,2,1,2,1,2,2,1,1,1,4,1,4,1,1,1,1,1,1,1,1,0,1,0,0
"2066",1,1,0,1,1,1,0,0,1,2,2,1,1,1,1,2,2,2,2,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,2,3,2,1,1,2,2,2,5,2,1,2,1,1,2,2,1,1,1,0,1,0,0
"2067",0,1,0,0,0,1,0,0,1,NA,2,1,NA,NA,NA,2,1,NA,2,2,2,2,3,3,0,0,0,0,0,0,0,0,1,0,2,3,3,2,3,3,3,2,1,1,2,2,6,2,1,2,2,2,2,2,2,0,0,0,1
"2068",1,1,0,0,0,0,0,0,2,NA,NA,1,2,2,2,2,NA,2,2,NA,4,2,4,4,0,1,0,0,0,1,0,0,0,0,1,1,1,4,1,1,1,4,1,1,2,2,6,2,2,2,2,2,2,2,2,0,0,0,1
"2069",1,0,0,0,1,0,0,0,1,1,NA,2,1,1,1,NA,1,1,NA,1,4,4,4,4,0,0,0,1,0,0,0,0,0,0,4,4,4,4,4,4,4,4,1,1,2,1,3,1,1,1,1,1,1,1,1,1,0,0,0
"2070",1,1,0,0,1,1,0,0,2,1,1,1,2,2,2,2,NA,2,2,NA,3,4,4,3,0,0,0,0,0,0,0,1,1,0,3,3,4,3,3,3,3,3,1,2,3,1,2,1,2,1,2,2,1,2,2,1,0,0,0
"2071",1,1,0,0,1,1,0,0,1,2,2,1,2,2,2,2,2,1,2,2,3,3,3,3,0,1,0,0,0,0,1,0,0,0,2,1,3,4,4,4,4,3,1,1,3,2,7,2,2,2,2,2,2,2,2,0,0,1,1
"2072",0,1,0,0,1,0,0,0,2,2,NA,1,NA,NA,NA,2,NA,NA,2,NA,3,3,3,3,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,2,3,2,1,1,2,6,2,1,1,2,2,2,2,2,1,0,0,0
"2073",1,1,0,0,1,1,0,0,2,1,2,1,2,2,2,2,NA,1,2,NA,3,3,3,3,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,1,1,7,2,1,2,2,2,2,2,2,2,2,1,0,0,0
"2074",1,0,0,0,1,0,0,0,2,2,NA,1,2,2,2,NA,NA,2,NA,NA,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,3,2,1,2,2,2,2,1,1,4,2,4,2,2,2,2,2,2,2,2,0,0,0,1
"2075",1,1,0,0,1,1,0,0,1,2,2,1,2,2,2,2,2,1,2,2,3,4,4,4,0,0,0,0,0,1,0,0,0,0,4,4,4,2,3,3,3,3,1,1,2,2,1,2,2,2,2,2,2,2,2,1,0,0,0
"2076",0,0,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3,3,3,3,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,1,2,2,2,3,2,2,2,2,2,2,2,2,0,1,0,0
"2077",1,1,0,0,0,0,0,0,2,NA,NA,1,2,2,2,2,NA,2,2,NA,3,3,3,3,0,1,0,0,0,0,0,1,0,0,4,3,3,3,3,4,3,3,1,2,2,2,2,2,1,2,2,2,2,2,2,1,0,1,0
"2078",1,1,0,0,1,1,0,0,1,1,2,1,3,1,1,2,2,2,2,2,3,3,3,3,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,1,1,3,2,5,2,2,2,2,2,2,2,2,1,0,0,0
"2079",1,1,0,0,1,1,0,0,1,2,2,1,2,2,2,2,2,1,2,2,3,3,3,3,1,0,0,0,0,1,0,1,0,0,3,2,3,3,3,3,3,2,1,1,5,2,1,2,2,2,2,2,2,2,2,0,0,1,0
"2080",0,0,1,0,0,1,0,0,1,NA,1,2,NA,NA,NA,NA,1,NA,NA,1,2,2,2,2,0,0,1,0,0,0,0,0,0,0,1,2,2,2,2,2,2,1,1,1,3,1,4,1,2,2,1,1,1,1,1,0,1,0,0
"2081",1,1,0,0,1,1,0,0,2,1,2,2,2,1,2,2,NA,1,2,NA,2,1,3,3,0,0,0,0,1,0,1,0,0,0,2,1,3,3,2,3,3,2,1,1,4,2,4,2,2,2,2,2,1,2,2,0,0,1,1
"2082",1,0,0,0,1,0,0,0,2,2,NA,1,2,2,2,NA,NA,2,NA,NA,3,3,4,3,0,0,0,0,0,0,0,0,0,1,3,3,4,4,4,4,4,4,1,1,2,2,4,1,1,2,2,2,2,2,2,1,0,0,0
"2083",1,1,1,0,1,1,0,0,2,2,2,1,2,2,2,2,NA,1,2,NA,2,1,3,2,1,1,0,0,0,1,0,0,0,0,1,3,2,2,3,3,3,3,1,1,2,2,2,2,1,2,1,2,2,1,2,1,0,0,0
"2084",1,1,0,0,1,1,0,0,2,1,1,2,4,4,2,2,NA,1,2,NA,1,1,1,1,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,1,1,6,2,6,2,2,2,2,2,2,2,2,1,0,0,0
"2085",1,1,0,0,1,1,0,0,1,2,2,1,2,2,2,2,2,1,2,2,3,3,3,3,1,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,1,1,6,2,3,2,2,2,2,2,2,2,2,1,0,0,0
"2086",0,1,0,0,1,0,0,0,1,1,NA,2,NA,NA,NA,2,2,NA,2,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,2,1,7,1,1,1,2,1,1,1,2,1,0,0,1
"2087",0,0,0,1,0,0,0,0,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,1,3,1,1,2,0,0,0,0,1,0,0,0,0,0,2,4,3,3,1,4,1,2,1,1,4,1,4,1,1,2,1,1,1,2,1,0,0,1,0
"2088",1,0,0,0,1,0,0,0,2,2,NA,1,2,2,2,NA,NA,2,NA,NA,1,2,3,4,0,0,0,0,0,0,0,1,0,0,2,3,2,2,2,3,2,4,1,2,2,1,1,1,2,2,2,2,2,2,2,1,0,0,0
"2089",0,1,0,0,0,0,1,0,1,NA,NA,2,NA,NA,NA,1,1,NA,1,1,2,1,3,3,0,0,0,1,0,0,0,0,0,0,2,2,1,3,3,4,3,2,1,1,3,1,3,1,1,1,1,1,1,1,1,0,1,0,0
"2090",0,1,0,0,1,1,0,0,1,1,1,2,NA,NA,NA,2,2,NA,1,1,2,3,3,4,0,0,0,0,0,0,1,1,0,0,3,1,3,1,2,2,1,3,1,1,2,2,7,2,1,2,2,2,1,2,2,1,0,0,0
"2091",0,1,1,0,0,1,1,0,1,NA,1,2,NA,NA,NA,1,1,NA,1,1,3,4,3,4,0,0,0,0,0,1,1,0,0,0,4,3,4,4,3,4,4,3,1,1,2,1,5,1,1,1,1,1,1,1,1,1,1,0,0
"2092",0,1,0,0,0,1,0,0,1,NA,1,2,NA,NA,NA,1,1,NA,1,1,2,1,3,3,0,0,0,1,0,0,0,0,0,0,2,2,1,3,3,3,4,2,1,1,3,1,3,1,1,1,1,1,1,1,1,0,1,0,0
"2093",0,1,0,0,1,1,0,0,1,1,1,2,NA,NA,NA,2,2,NA,2,2,3,3,3,3,0,0,0,0,0,1,0,1,0,0,3,3,3,3,3,3,2,2,1,1,5,2,2,2,1,2,1,2,2,2,2,0,0,1,1
"2094",1,1,0,0,1,0,0,0,2,2,NA,2,4,2,2,2,NA,2,2,NA,3,4,4,4,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,2,1,1,2,1,1,2,2,2,2,2,2,2,0,0,0,1
"2095",1,1,0,0,0,0,0,0,2,NA,NA,NA,2,2,2,2,NA,2,2,NA,3,3,3,3,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,1,1,6,1,6,1,1,2,2,2,2,1,1,0,1,0,0
"2096",1,1,0,0,1,1,0,0,2,1,2,1,2,1,1,1,NA,1,2,NA,1,3,1,1,0,0,1,1,0,0,0,0,0,0,2,1,2,1,1,1,3,1,2,2,7,1,1,1,1,1,1,1,1,2,1,1,0,1,0
"2097",1,0,0,0,1,0,0,0,2,1,NA,2,3,2,2,NA,NA,1,NA,NA,3,3,3,3,0,0,0,0,0,1,0,0,0,0,2,2,2,3,3,3,2,2,1,1,6,1,3,1,1,2,1,1,1,2,2,0,0,1,0
"2098",0,1,0,0,0,0,1,0,1,NA,NA,2,NA,NA,NA,1,1,NA,1,1,2,2,2,2,0,1,0,0,0,0,0,0,0,0,2,1,2,2,2,2,2,2,1,1,2,1,3,1,1,1,1,1,1,1,1,1,0,0,0
"2099",1,0,0,0,0,0,1,0,1,NA,NA,2,1,1,1,NA,1,1,NA,1,4,4,4,4,0,0,1,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,1,1,3,1,3,1,1,1,1,1,1,1,1,0,1,0,0
"2100",1,1,1,0,1,1,1,0,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,1,1,1,2,1,2,2,3,1,1,7,1,1,1,1,1,1,1,1,1,1,0,1,0,0
"2101",0,1,0,0,1,1,0,0,2,1,1,2,NA,NA,NA,1,NA,NA,2,NA,3,3,3,3,0,0,0,0,0,0,0,1,0,0,4,3,3,3,3,3,2,3,1,1,4,2,5,2,2,2,2,2,2,2,2,0,0,0,1
"2102",1,1,0,0,1,0,0,0,2,1,NA,1,3,2,2,2,NA,2,2,NA,4,4,4,4,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,1,1,2,2,6,1,2,1,2,2,2,2,2,1,0,0,0
"2103",1,1,0,0,1,1,0,0,1,1,2,1,3,2,2,2,2,2,2,2,3,3,3,3,0,0,0,0,0,0,0,0,0,1,3,2,3,2,3,2,3,3,1,1,5,2,4,2,2,2,2,2,2,2,2,0,0,1,0
"2104",0,1,0,0,0,1,0,0,1,NA,1,2,NA,NA,NA,1,1,NA,1,1,4,4,4,4,0,0,0,1,0,0,1,0,0,0,4,3,4,4,4,4,3,4,1,1,4,1,4,1,1,1,1,1,1,1,1,1,0,0,0
"2105",1,1,0,0,1,1,0,0,2,1,2,2,2,1,2,2,NA,1,2,NA,3,3,3,1,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,1,2,2,2,6,2,1,2,2,2,2,2,2,0,0,0,1
"2106",1,1,0,0,1,1,0,0,1,2,2,1,2,2,2,2,2,2,2,2,2,3,3,3,0,0,0,0,0,0,0,0,0,1,3,3,3,2,3,3,3,3,1,1,2,2,1,2,2,2,2,2,2,2,2,0,0,1,0
"2107",1,1,0,0,0,0,0,0,2,NA,NA,1,2,2,2,2,NA,2,2,NA,2,2,3,4,1,1,0,0,0,0,1,1,0,0,2,3,3,2,2,3,2,2,2,1,5,2,1,1,1,2,2,2,2,2,2,0,0,1,0
"2108",1,0,0,0,1,0,0,0,1,2,NA,1,2,2,2,NA,2,1,NA,2,3,3,2,3,0,0,0,0,0,0,0,0,0,1,3,3,3,3,2,2,3,3,2,1,6,1,1,2,1,2,2,1,2,2,2,1,0,0,0
"2109",1,0,0,0,0,0,0,0,1,NA,NA,NA,1,2,2,NA,1,1,NA,1,3,3,2,2,0,1,0,0,0,0,0,0,0,0,2,2,3,4,4,1,1,2,1,1,4,1,2,1,1,2,1,1,1,2,1,0,1,0,0
"2110",1,1,0,0,1,1,0,0,1,2,2,1,2,2,2,2,2,2,2,2,3,3,3,3,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,3,1,1,2,2,4,2,2,1,2,2,2,2,2,0,0,1,0
"2111",0,1,0,0,0,0,0,0,1,NA,NA,1,NA,NA,NA,2,2,NA,2,2,4,4,4,4,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,2,2,8,2,4,2,1,2,2,2,2,2,2,0,1,0,0
"2112",1,1,0,0,1,1,0,0,1,1,2,1,2,2,2,2,2,2,2,2,4,1,2,3,0,0,0,0,0,0,0,0,0,1,3,3,4,2,4,2,3,4,2,1,3,2,5,2,1,2,1,1,2,2,2,0,0,0,1
"2113",1,1,0,0,1,1,0,0,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,0,0,0,1,0,0,0,0,0,0,3,3,3,3,3,2,3,3,1,1,2,2,6,2,2,2,2,1,1,1,2,0,0,1,0
"2114",1,1,0,0,1,1,0,0,2,2,2,1,2,2,2,2,NA,2,2,NA,3,4,4,4,0,0,0,0,0,0,0,1,0,0,3,4,4,3,2,3,3,3,1,1,4,1,3,2,1,1,1,2,1,2,2,0,0,0,1
"2115",1,0,0,0,1,0,0,0,2,1,NA,1,2,2,2,NA,NA,1,NA,NA,3,3,2,4,0,1,0,1,0,0,0,0,0,0,3,2,3,3,3,2,3,3,2,2,1,1,1,1,2,1,1,1,2,2,2,0,0,0,1
"2116",1,1,0,0,1,1,0,0,2,1,2,2,1,1,2,2,NA,2,2,NA,3,3,3,3,1,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,2,1,1,2,1,1,2,2,2,2,2,2,2,0,0,0,1
"2117",1,0,0,0,1,0,0,0,2,2,NA,1,4,3,2,NA,NA,1,NA,NA,2,2,3,3,0,0,0,0,0,0,1,0,1,0,2,2,2,3,3,3,3,3,2,1,1,2,2,1,2,2,1,1,2,2,2,0,0,1,1
"2118",1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,4,3,3,3,1,1,1,1,1,1,1,0,0,0,4,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"2119",1,1,0,0,1,1,0,0,2,2,2,1,2,2,2,2,NA,1,2,NA,2,2,1,3,0,0,0,0,0,0,0,0,0,1,2,1,2,2,2,2,2,2,1,2,7,1,1,1,1,1,2,1,2,2,2,0,0,1,0
"2120",1,1,0,0,0,1,0,0,1,NA,1,2,1,1,1,1,1,1,1,1,3,3,4,4,0,0,0,0,0,0,0,0,0,1,1,4,4,4,4,2,3,2,1,1,2,1,7,1,1,1,1,1,1,1,1,0,1,0,0
"2121",1,1,0,0,1,1,0,0,1,2,2,2,2,2,2,2,1,1,2,2,3,2,3,4,0,0,0,0,0,0,0,1,0,0,4,4,3,2,4,4,4,3,1,1,3,2,4,2,2,1,2,2,2,2,2,0,0,0,1
"2122",1,1,0,0,1,0,0,0,2,1,NA,1,2,1,2,2,NA,1,2,NA,2,2,3,3,0,0,0,0,0,1,1,1,0,0,2,2,2,1,2,2,3,2,2,1,4,1,3,1,2,1,2,1,1,2,2,1,0,1,1
"2123",1,1,0,0,0,0,0,0,1,NA,NA,1,3,2,2,2,2,2,2,2,2,2,3,3,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,1,1,7,1,1,2,1,2,2,2,2,2,2,0,0,1,0
"2124",1,0,0,0,0,1,0,0,1,NA,2,2,1,1,2,NA,2,1,NA,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,1,1,2,1,1,2,2,5,2,2,2,2,2,2,2,2,0,0,1,0
"2125",1,0,0,0,1,0,0,0,2,2,NA,1,2,2,2,NA,NA,2,NA,NA,3,3,3,3,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,2,2,6,2,6,2,2,2,2,2,2,2,2,1,0,0,0
"2126",0,0,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3,1,1,1,0,0,0,0,0,1,0,0,0,0,4,3,3,3,2,3,3,1,2,2,2,1,7,1,2,2,2,2,2,2,2,1,0,0,0
"2127",1,0,0,0,0,0,0,0,2,NA,NA,NA,2,3,2,NA,NA,2,NA,NA,3,3,3,2,0,0,0,0,0,0,0,0,0,1,3,3,3,2,3,3,2,3,1,1,4,1,1,1,2,2,1,1,1,2,2,0,0,0,1
"2128",1,1,0,0,1,1,0,0,1,1,1,1,2,2,2,2,2,1,2,1,3,3,2,3,0,0,0,1,0,1,1,1,0,0,3,1,2,4,1,1,4,2,2,2,7,1,1,1,1,2,1,2,1,2,2,0,0,1,1
"2129",1,0,0,0,1,0,0,0,1,2,NA,1,2,2,2,NA,2,2,NA,2,4,4,3,3,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,1,1,2,2,5,2,2,2,2,2,2,2,2,0,0,0,1
"2130",1,1,0,0,1,1,0,0,2,1,1,2,3,2,2,2,NA,1,2,NA,2,2,3,2,0,0,0,1,1,1,0,1,0,0,3,3,3,2,2,2,3,2,1,1,5,1,3,2,1,1,1,2,1,2,2,1,0,0,0
"2131",1,1,0,0,1,1,0,0,1,1,1,2,1,1,2,2,2,2,2,1,3,3,3,3,1,1,1,1,1,0,0,0,0,0,3,3,3,3,3,3,3,3,1,2,4,2,4,2,1,1,1,1,1,1,1,1,1,0,0
"2132",1,1,0,0,0,0,0,0,1,NA,NA,1,3,2,2,2,2,2,2,2,2,3,3,3,1,1,0,0,0,1,0,1,0,0,2,2,2,2,3,3,3,2,1,1,4,2,1,1,2,2,2,2,2,2,2,0,0,1,0
"2133",1,0,1,0,0,0,0,1,1,NA,NA,2,1,1,1,NA,1,1,NA,1,2,3,3,3,1,0,0,0,0,0,1,1,0,0,2,3,3,3,2,2,1,1,1,1,1,1,5,1,2,2,1,2,1,1,1,1,0,1,0
"2134",1,0,0,0,0,0,0,0,2,NA,NA,1,4,4,2,NA,NA,2,NA,NA,3,3,3,3,0,0,0,0,0,1,0,0,0,0,4,4,4,4,4,3,4,3,2,2,2,1,4,2,2,2,2,2,2,2,2,0,0,0,1
"2135",1,1,0,0,0,0,0,0,2,NA,NA,NA,2,2,2,2,NA,2,2,NA,1,3,3,3,0,0,1,1,0,0,0,0,0,0,2,3,1,4,3,3,3,3,1,1,4,2,3,1,1,2,2,1,1,1,1,1,0,0,0
"2136",0,0,1,0,1,0,0,0,1,1,NA,2,NA,NA,NA,NA,1,NA,NA,1,4,4,4,4,0,1,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
"2137",1,1,0,0,1,1,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,0,0,0,0,0,0,0,1,0,0,3,3,3,2,3,3,2,3,1,1,5,2,3,1,1,2,2,2,2,2,2,0,0,1,0
"2138",1,1,0,0,1,1,0,0,2,2,2,1,2,2,2,2,NA,2,2,NA,1,2,2,3,0,0,1,1,0,1,0,0,1,0,3,2,1,3,2,2,2,1,2,2,7,1,1,1,2,2,2,2,1,2,2,1,0,0,0
"2139",0,1,1,0,1,1,0,0,1,1,1,2,NA,NA,NA,1,1,NA,1,1,1,3,4,2,0,1,1,0,1,0,0,0,0,0,1,3,3,4,1,2,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,0,1,0
"2140",1,0,0,0,0,0,0,1,1,NA,NA,1,3,3,1,NA,2,2,NA,1,3,4,2,1,0,0,0,0,0,0,0,0,0,1,1,2,4,2,4,2,3,4,1,2,2,2,3,1,1,2,1,2,1,2,1,0,0,1,0
"2141",1,1,0,0,1,1,0,0,1,1,2,2,2,1,2,2,2,1,2,2,2,3,2,3,0,0,0,1,0,0,0,1,0,0,2,3,3,2,2,2,3,3,1,1,5,1,1,1,1,1,2,2,1,1,2,0,1,0,0
"2142",1,1,0,0,1,0,1,0,1,1,NA,2,1,1,1,1,1,1,1,1,2,4,3,4,0,0,1,0,0,1,0,1,0,0,4,2,3,4,3,2,4,4,1,1,3,1,3,1,1,1,1,1,1,1,1,1,1,0,0
"2143",1,0,0,0,1,0,0,0,2,2,NA,1,2,2,2,NA,NA,1,NA,NA,3,3,3,2,0,0,0,0,0,0,0,0,0,1,3,2,3,2,3,2,3,3,1,2,5,1,8,2,1,1,1,1,1,1,1,1,0,1,0
